game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Delaware@Fordham,11/23/2021,14,Albe Evans,-,0,0.000,1,0,1,0.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,0,0,-,-2,0.0%,0.0%,1,-,-,-,0,0,0,-,1,0,1,0.0%,1.00,0,0,0,-,0.00,0,0,0,-0.7,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Delaware@Fordham,11/23/2021,15,Rostyslav Novitskyi,08:00,3,0.600,5,1,4,20.0%,0,0,-,-,0,0,0,0,0,0.00,1,0,1,0,1,0.00,-7,30.0%,30.0%,5,-,-,-,0,0,0,-,5,1,4,20.0%,1.00,0,0,0,-,0.00,0,0,0,-0.2,0.0%,0.0%,0.0%,0.0%,3,-,-,-,-,-,-,-,-,0.0%
Delaware@Fordham,11/23/2021,21,Josh Navarro,14:00,9,1.000,8,3,5,37.5%,2,1,2.00,2.00,2,0,0,0,2,0.00,2,1,1,0,1,0.00,-1,56.3%,56.3%,8,-,-,-,1,0,1,0.0%,7,3,4,42.9%,0.88,0,0,0,-,0.00,0,0,0,7.6,11.1%,0.0%,0.0%,0.0%,14,-,-,-,-,-,-,-,-,0.0%
Delaware@Fordham,11/23/2021,24,Antrell Charlton,29:00,1,0.250,2,0,2,0.0%,1,0,-,-,0,0,0,0,0,0.00,4,1,3,1,5,0.00,-13,0.0%,17.4%,3,-,-,-,1,0,1,0.0%,1,0,1,0.0%,0.50,2,1,1,50.0%,1.00,0,0,0,-0.5,0.0%,0.0%,0.0%,0.0%,3,-,-,-,-,-,-,-,-,0.0%
Delaware@Fordham,11/23/2021,30,Abdou Tsimbila,06:00,6,0.750,6,3,3,50.0%,0,1,0.00,0.00,0,0,0,0,0,0.00,4,3,1,0,3,0.00,1,50.0%,50.0%,6,-,-,-,6,3,3,50.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,3.2,12.5%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Delaware@Fordham,11/23/2021,50,Ahmad Harrison,16:00,5,1.250,2,1,1,50.0%,1,0,-,-,2,0,0,0,2,0.00,1,1,0,2,2,0.00,-2,50.0%,66.5%,4,-,-,-,1,1,0,100.0%,1,0,1,0.0%,0.50,4,3,1,75.0%,2.00,0,0,0,6.2,0.0%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Fordham@Rice,11/24/2021,0,Kam'ron Cunningham,02:00,0,0.000,1,0,1,0.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,0,0,-,3,0.0%,0.0%,1,-,-,-,0,0,0,-,1,0,1,0.0%,1.00,0,0,0,-,0.00,0,0,0,-0.7,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Fordham@Rice,11/24/2021,1,Chuba Ohams,32:00,11,0.733,8,4,4,50.0%,1,4,0.25,0.00,0,2,3,0,3,0.00,7,2,5,4,3,1.00,-5,50.0%,51.7%,11,-,-,-,8,4,4,50.0%,0,0,0,-,0.00,6,3,3,50.0%,0.75,0,0,0,6.3,26.7%,0.0%,0.0%,0.0%,14,-,-,-,-,-,-,-,-,0.0%
Fordham@Rice,11/24/2021,3,Darius Quisenberry,36:00,24,1.333,14,7,7,50.0%,0,0,-,-,3,0,0,0,3,0.00,7,1,6,5,0,-,13,60.7%,68.5%,18,-,-,-,6,4,2,66.7%,8,3,5,37.5%,0.57,8,7,1,87.5%,0.57,0,0,0,22.1,0.0%,0.0%,0.0%,0.0%,24,-,-,-,-,-,-,-,-,0.0%
Fordham@Rice,11/24/2021,5,Antonio Daye Jr.,30:00,20,1.176,15,8,7,53.3%,4,1,4.00,1.00,1,0,0,0,1,0.00,2,0,2,3,3,0.00,0,56.7%,61.3%,16,-,-,-,12,7,5,58.3%,3,1,2,33.3%,0.20,3,3,0,100.0%,0.20,1,0,0,14.9,5.9%,5.9%,0.0%,0.0%,31,-,-,-,-,-,-,-,-,0.0%
Fordham@Rice,11/24/2021,10,Kyle Rose,30:00,3,0.500,7,1,6,14.3%,1,0,-,-,1,0,0,0,1,0.00,3,1,2,0,3,0.00,3,21.4%,21.4%,7,-,-,-,1,0,1,0.0%,6,1,5,16.7%,0.86,0,0,0,-,0.00,0,0,0,0.3,0.0%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Fordham@Rice,11/24/2021,15,Rostyslav Novitskyi,05:00,0,-,0,0,0,-,0,0,-,-,0,0,1,0,1,-,1,0,1,0,1,1.00,9,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.6,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Fordham@Rice,11/24/2021,21,Josh Navarro,13:00,3,1.500,2,1,1,50.0%,2,0,-,-,0,0,0,0,0,0.00,0,0,0,0,2,0.00,10,75.0%,75.0%,2,-,-,-,0,0,0,-,2,1,1,50.0%,1.00,0,0,0,-,0.00,0,0,0,2.6,0.0%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Fordham@Rice,11/24/2021,24,Antrell Charlton,34:00,18,1.200,11,6,5,54.5%,2,3,0.67,0.33,1,2,0,0,1,0.00,12,2,10,1,3,0.00,7,72.7%,75.8%,12,-,-,-,4,2,2,50.0%,7,4,3,57.1%,0.64,2,2,0,100.0%,0.18,0,0,0,15.3,20.0%,0.0%,0.0%,0.0%,25,-,-,-,-,-,-,-,-,0.0%
Fordham@Rice,11/24/2021,30,Abdou Tsimbila,03:00,0,-,0,0,0,-,0,0,-,-,0,0,1,0,1,-,0,0,0,0,1,1.00,-2,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.3,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Fordham@Rice,11/24/2021,50,Ahmad Harrison,14:00,5,1.250,2,2,0,100.0%,0,0,-,-,1,0,0,0,1,0.00,1,1,0,1,0,-,-8,100.0%,86.8%,3,-,-,-,2,2,0,100.0%,0,0,0,-,0.00,2,1,1,50.0%,1.00,0,0,0,5.7,0.0%,0.0%,0.0%,0.0%,5,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Fordham@CCSU,11/28/2021,0,Kam'ron Cunningham,02:00,0,0.000,1,0,1,0.0%,0,1,0.00,0.00,0,0,0,0,0,0.00,0,0,0,0,2,0.00,-4,0.0%,0.0%,1,-,-,-,0,0,0,-,1,0,1,0.0%,1.00,0,0,0,-,0.00,0,0,0,-2.5,50.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Fordham@CCSU,11/28/2021,1,Chuba Ohams,43:00,19,1.188,10,8,2,80.0%,1,2,0.50,0.50,1,0,5,0,6,0.00,13,2,11,3,0,-,8,80.0%,75.2%,13,-,-,-,10,8,2,80.0%,0,0,0,-,0.00,6,3,3,50.0%,0.60,0,0,0,21.9,12.5%,0.0%,0.0%,0.0%,22,-,-,-,-,-,-,-,-,0.0%
Fordham@CCSU,11/28/2021,3,Darius Quisenberry,44:00,27,1.174,14,6,8,42.9%,1,3,0.33,1.33,4,3,0,0,4,0.00,3,0,3,8,0,-,16,53.6%,68.5%,20,-,-,-,4,3,1,75.0%,10,3,7,30.0%,0.71,13,12,1,92.3%,0.93,0,0,0,21.8,13.0%,0.0%,0.0%,0.0%,30,-,-,-,-,-,-,-,-,0.0%
Fordham@CCSU,11/28/2021,5,Antonio Daye Jr.,45:00,25,1.000,14,8,6,57.1%,4,3,1.33,0.00,0,0,0,0,0,0.00,6,1,5,10,3,0.00,14,57.1%,64.8%,19,-,-,-,13,8,5,61.5%,1,0,1,0.0%,0.07,12,9,3,75.0%,0.86,1,0,0,18.0,12.0%,4.0%,0.0%,0.0%,38,-,-,-,-,-,-,-,-,0.0%
Fordham@CCSU,11/28/2021,10,Kyle Rose,41:00,5,0.455,10,2,8,20.0%,0,1,0.00,1.00,1,0,0,0,1,0.00,5,1,4,1,1,0.00,8,25.0%,25.0%,10,-,-,-,3,1,2,33.3%,7,1,6,14.3%,0.70,0,0,0,-,0.00,0,0,0,0.3,9.1%,0.0%,0.0%,0.0%,7,-,-,-,-,-,-,-,-,0.0%
Fordham@CCSU,11/28/2021,15,Rostyslav Novitskyi,10:00,0,0.000,1,0,1,0.0%,0,0,-,-,0,0,1,0,1,0.00,1,0,1,0,3,0.33,1,0.0%,0.0%,1,-,-,-,0,0,0,-,1,0,1,0.0%,1.00,0,0,0,-,0.00,0,0,0,-0.9,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Fordham@CCSU,11/28/2021,21,Josh Navarro,12:00,0,0.000,2,0,2,0.0%,0,1,0.00,2.00,2,1,0,0,2,0.00,1,0,1,0,0,-,1,0.0%,0.0%,2,-,-,-,0,0,0,-,2,0,2,0.0%,1.00,0,0,0,-,0.00,0,0,0,-0.1,33.3%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Fordham@CCSU,11/28/2021,24,Antrell Charlton,44:00,13,1.083,8,4,4,50.0%,3,1,3.00,1.00,1,2,1,0,2,0.00,8,1,7,1,3,0.33,16,68.8%,73.2%,9,-,-,-,4,1,3,25.0%,4,3,1,75.0%,0.50,2,2,0,100.0%,0.25,0,0,0,13.4,8.3%,0.0%,0.0%,0.0%,20,-,-,-,-,-,-,-,-,0.0%
Fordham@CCSU,11/28/2021,50,Ahmad Harrison,08:00,0,0.000,0,0,0,-,1,2,0.50,0.00,0,1,0,0,0,-,0,0,0,0,1,0.00,0,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,-1.7,100.0%,0.0%,0.0%,0.0%,3,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
St. Francis (NY)@Fordham,12/1/2021,0,Kam'ron Cunningham,06:00,4,1.333,2,2,0,100.0%,0,0,-,-,0,0,0,0,0,0.00,3,0,3,1,0,-,3,100.0%,82.0%,2,-,-,-,2,2,0,100.0%,0,0,0,-,0.00,1,0,1,0.0%,0.50,0,0,0,3.9,0.0%,0.0%,0.0%,0.0%,4,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,1,Chuba Ohams,33:00,20,0.909,16,8,8,50.0%,2,3,0.67,0.33,1,3,3,0,4,0.00,22,8,14,6,1,3.00,19,50.0%,51.2%,20,-,-,-,16,8,8,50.0%,0,0,0,-,0.00,8,4,4,50.0%,0.50,2,0,0,21.3,13.6%,9.1%,0.0%,0.0%,33,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,3,Darius Quisenberry,31:00,4,0.286,13,1,12,7.7%,1,0,-,-,1,0,0,0,1,0.00,4,1,3,2,3,0.00,15,11.5%,14.4%,14,-,-,-,8,0,8,0.0%,5,1,4,20.0%,0.38,2,1,1,50.0%,0.15,0,0,0,-3.0,0.0%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,5,Antonio Daye Jr.,31:00,22,1.048,16,8,8,50.0%,1,3,0.33,1.00,3,2,0,0,3,0.00,4,1,3,5,1,0.00,15,56.3%,57.7%,19,-,-,-,13,6,7,46.2%,3,2,1,66.7%,0.19,7,4,3,57.1%,0.44,1,0,0,14.7,14.3%,4.8%,0.0%,0.0%,28,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,10,Kyle Rose,31:00,0,0.000,3,0,3,0.0%,4,1,4.00,1.00,1,1,0,0,1,0.00,2,0,2,0,2,0.00,23,0.0%,0.0%,3,-,-,-,1,0,1,0.0%,2,0,2,0.0%,0.67,0,0,0,-,0.00,0,0,0,0.5,25.0%,0.0%,0.0%,0.0%,10,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,15,Rostyslav Novitskyi,06:00,2,0.667,0,0,0,-,0,1,0.00,0.00,0,0,1,0,1,-,1,0,1,1,3,0.33,4,-,113.6%,1,-,-,-,0,0,0,-,0,0,0,-,-,2,2,0,100.0%,-,0,0,0,0.8,33.3%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,21,Josh Navarro,12:00,6,1.500,3,2,1,66.7%,1,0,-,-,0,0,0,0,0,0.00,4,1,3,1,1,0.00,13,83.3%,77.3%,4,-,-,-,1,1,0,100.0%,2,1,1,50.0%,0.67,2,1,1,50.0%,0.67,0,0,0,6.2,0.0%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,24,Antrell Charlton,36:00,8,0.615,9,4,5,44.4%,3,3,1.00,1.00,3,3,1,0,4,0.00,8,4,4,1,1,1.00,18,44.4%,44.4%,9,-,-,-,7,4,3,57.1%,2,0,2,0.0%,0.22,0,0,0,-,0.00,0,0,0,9.7,23.1%,0.0%,0.0%,0.0%,15,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,30,Abdou Tsimbila,05:00,2,2.000,1,1,0,100.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,0,3,0.00,3,100.0%,100.0%,1,-,-,-,1,1,0,100.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,0.5,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
St. Francis (NY)@Fordham,12/1/2021,50,Ahmad Harrison,08:00,0,0.000,3,0,3,0.0%,0,0,-,-,0,0,0,0,0,0.00,2,0,2,0,0,-,-3,0.0%,0.0%,3,-,-,-,2,0,2,0.0%,1,0,1,0.0%,0.33,0,0,0,-,0.00,0,0,0,-1.5,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Fordham@St. John's,12/5/2021,0,Kam'ron Cunningham,11:00,6,0.750,6,2,4,33.3%,0,1,0.00,1.00,1,1,0,0,1,0.00,0,0,0,0,0,-,-10,50.0%,50.0%,6,-,-,-,1,0,1,0.0%,5,2,3,40.0%,0.83,0,0,0,-,0.00,0,0,0,2.6,12.5%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Fordham@St. John's,12/5/2021,1,Chuba Ohams,27:00,20,1.111,7,5,2,71.4%,1,5,0.20,0.00,0,3,0,0,0,0.00,6,1,5,6,3,0.00,0,78.6%,87.7%,11,-,-,-,6,4,2,66.7%,1,1,0,100.0%,0.14,10,9,1,90.0%,1.43,0,0,0,13.4,27.8%,0.0%,0.0%,0.0%,23,-,-,-,-,-,-,-,-,0.0%
Fordham@St. John's,12/5/2021,3,Darius Quisenberry,39:00,16,1.000,15,5,10,33.3%,3,0,-,-,1,0,0,0,1,0.00,7,1,6,3,0,-,-13,43.3%,49.0%,16,-,-,-,7,2,5,28.6%,8,3,5,37.5%,0.53,3,3,0,100.0%,0.20,0,0,0,13.1,0.0%,0.0%,0.0%,0.0%,27,-,-,-,-,-,-,-,-,0.0%
Fordham@St. John's,12/5/2021,5,Antonio Daye Jr.,28:00,13,1.000,12,5,7,41.7%,1,2,0.50,0.00,0,1,0,0,0,0.00,2,0,2,3,3,0.00,-13,45.8%,50.5%,13,-,-,-,7,4,3,57.1%,5,1,4,20.0%,0.42,2,2,0,100.0%,0.17,2,0,0,4.7,15.4%,15.4%,0.0%,0.0%,16,-,-,-,-,-,-,-,-,0.0%
Fordham@St. John's,12/5/2021,10,Kyle Rose,26:00,0,0.000,3,0,3,0.0%,3,3,1.00,1.33,4,2,1,0,5,0.00,4,1,3,0,0,-,-11,0.0%,0.0%,3,-,-,-,0,0,0,-,3,0,3,0.0%,1.00,0,0,0,-,0.00,0,0,0,3.3,60.0%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Fordham@St. John's,12/5/2021,15,Rostyslav Novitskyi,08:00,0,-,0,0,0,-,0,0,-,-,0,0,0,0,0,-,1,1,0,0,1,0.00,-6,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.3,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Fordham@St. John's,12/5/2021,21,Josh Navarro,18:00,4,0.800,3,1,2,33.3%,2,1,2.00,0.00,0,1,0,0,0,0.00,1,1,0,2,2,0.00,3,50.0%,58.1%,3,-,-,-,0,0,0,-,3,1,2,33.3%,1.00,1,1,0,100.0%,0.33,1,0,0,2.6,20.0%,20.0%,0.0%,0.0%,12,-,-,-,-,-,-,-,-,0.0%
Fordham@St. John's,12/5/2021,24,Antrell Charlton,31:00,8,0.571,11,3,8,27.3%,2,3,0.67,0.33,1,2,0,0,1,0.00,4,0,4,0,5,0.00,-13,36.4%,36.4%,11,-,-,-,5,1,4,20.0%,6,2,4,33.3%,0.55,0,0,0,-,0.00,0,0,0,0.1,21.4%,0.0%,0.0%,0.0%,13,-,-,-,-,-,-,-,-,0.0%
Fordham@St. John's,12/5/2021,30,Abdou Tsimbila,04:00,0,0.000,0,0,0,-,0,2,0.00,0.00,0,1,0,0,0,-,0,0,0,0,0,-,4,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,-2.0,100.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Fordham@St. John's,12/5/2021,50,Ahmad Harrison,09:00,2,1.000,2,1,1,50.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,0,0,-,-1,50.0%,50.0%,2,-,-,-,1,1,0,100.0%,1,0,1,0.0%,0.50,0,0,0,-,0.00,0,0,0,1.0,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
LIU@Fordham,12/9/2021,0,Kam'ron Cunningham,12:00,0,0.000,2,0,2,0.0%,0,1,0.00,0.00,0,1,0,0,0,0.00,1,0,1,0,1,0.00,-2,0.0%,0.0%,2,-,-,-,0,0,0,-,2,0,2,0.0%,1.00,0,0,0,-,0.00,0,0,0,-2.5,33.3%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
LIU@Fordham,12/9/2021,1,Chuba Ohams,33:00,20,1.250,12,9,3,75.0%,1,0,-,-,1,0,2,0,3,0.00,11,3,8,3,1,2.00,17,75.0%,72.7%,14,-,-,-,11,9,2,81.8%,1,0,1,0.0%,0.08,4,2,2,50.0%,0.33,1,0,0,21.6,0.0%,6.3%,0.0%,0.0%,23,-,-,-,-,-,-,-,-,0.0%
LIU@Fordham,12/9/2021,3,Darius Quisenberry,35:00,14,0.933,14,5,9,35.7%,2,0,-,-,0,0,0,0,0,0.00,4,1,3,1,2,0.00,7,42.9%,47.0%,15,-,-,-,8,3,5,37.5%,6,2,4,33.3%,0.43,2,2,0,100.0%,0.14,0,0,0,8.4,0.0%,0.0%,0.0%,0.0%,19,-,-,-,-,-,-,-,-,0.0%
LIU@Fordham,12/9/2021,5,Antonio Daye Jr.,34:00,17,1.308,7,4,3,57.1%,5,1,5.00,3.00,3,0,0,0,3,0.00,4,1,3,8,2,0.00,25,71.4%,74.6%,11,-,-,-,4,2,2,50.0%,3,2,1,66.7%,0.43,10,7,3,70.0%,1.43,0,0,0,18.8,7.7%,0.0%,0.0%,0.0%,30,-,-,-,-,-,-,-,-,0.0%
LIU@Fordham,12/9/2021,10,Kyle Rose,23:00,10,1.250,7,4,3,57.1%,2,1,2.00,3.00,3,0,0,0,3,0.00,0,0,0,0,0,-,27,71.4%,71.4%,7,-,-,-,3,2,1,66.7%,4,2,2,50.0%,0.57,0,0,0,-,0.00,0,0,0,10.1,12.5%,0.0%,0.0%,0.0%,16,-,-,-,-,-,-,-,-,0.0%
LIU@Fordham,12/9/2021,23,Pat Kelly,07:00,0,0.000,5,0,5,0.0%,0,0,-,-,1,0,0,0,1,0.00,0,0,0,0,0,-,-9,0.0%,0.0%,5,-,-,-,0,0,0,-,5,0,5,0.0%,1.00,0,0,0,-,0.00,0,0,0,-2.5,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
LIU@Fordham,12/9/2021,24,Antrell Charlton,25:00,10,1.250,8,4,4,50.0%,4,0,-,-,2,0,0,0,2,0.00,6,1,5,0,2,0.00,27,62.5%,62.5%,8,-,-,-,3,2,1,66.7%,5,2,3,40.0%,0.63,0,0,0,-,0.00,0,0,0,12.2,0.0%,0.0%,0.0%,0.0%,17,-,-,-,-,-,-,-,-,0.0%
LIU@Fordham,12/9/2021,30,Abdou Tsimbila,18:00,2,0.250,5,1,4,20.0%,0,3,0.00,0.00,0,0,1,0,1,0.00,6,3,3,0,2,0.50,-12,20.0%,20.0%,5,-,-,-,5,1,4,20.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,-1.2,37.5%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
LIU@Fordham,12/9/2021,50,Ahmad Harrison,14:00,0,0.000,3,0,3,0.0%,0,0,-,-,0,0,0,0,0,0.00,1,0,1,0,1,0.00,-10,0.0%,0.0%,3,-,-,-,2,0,2,0.0%,1,0,1,0.0%,0.33,0,0,0,-,0.00,0,0,0,-2.2,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Fordham vs Miami (FL),12/12/2021,0,Kam'ron Cunningham,13:00,9,1.800,5,3,2,60.0%,0,0,-,-,1,0,0,0,1,0.00,1,0,1,0,0,-,-,90.0%,90.0%,5,-,-,-,0,0,0,-,5,3,2,60.0%,1.00,0,0,0,-,0.00,0,0,0,8.0,0.0%,0.0%,0.0%,0.0%,9,-,-,-,-,-,-,-,-,0.0%
Fordham vs Miami (FL),12/12/2021,1,Chuba Ohams,29:00,15,1.364,6,6,0,100.0%,0,3,0.00,0.00,0,2,3,0,3,0.00,6,2,4,2,3,1.00,-,100.0%,96.6%,8,-,-,-,6,6,0,100.0%,0,0,0,-,0.00,4,3,1,75.0%,0.67,0,0,0,13.3,27.3%,0.0%,0.0%,0.0%,17,-,-,-,-,-,-,-,-,0.0%
