game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
MountStVincent@Columbia,11/20/2021,,Totals,-,87,1.000,62,31,31,50.0%,19,15,1.27,0.40,6,8,4,0,10,0.00,40,6,34,12,14,0.29,-,60.5%,61.8%,70,-,-,-,36,18,18,50.0%,26,13,13,50.0%,0.42,19,12,7,63.2%,0.31,1,0,0,69.1,17.2%,1.1%,0.0%,0.0%,139,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Columbia@Lehigh,11/23/2021,0,Jaden Cooper,10:00,3,0.600,2,1,1,50.0%,0,2,0.00,0.00,0,1,0,0,0,0.00,1,0,1,1,1,0.00,-9,50.0%,52.1%,3,-,-,-,2,1,1,50.0%,0,0,0,-,0.00,2,1,1,50.0%,1.00,0,0,0,-0.5,40.0%,0.0%,0.0%,0.0%,5,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,1,Luke Bolster,19:00,5,1.250,2,1,1,50.0%,2,1,2.00,0.00,0,0,0,0,0,0.00,1,0,1,1,1,0.00,-1,75.0%,86.8%,3,-,-,-,1,0,1,0.0%,1,1,0,100.0%,0.50,2,2,0,100.0%,1.00,0,0,0,4.3,25.0%,0.0%,0.0%,0.0%,10,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,3,Zavian McLean,23:00,6,0.750,7,2,5,28.6%,0,0,-,-,3,0,0,0,3,0.00,1,0,1,2,4,0.00,-3,28.6%,38.1%,8,-,-,-,6,2,4,33.3%,1,0,1,0.0%,0.14,2,2,0,100.0%,0.29,0,0,0,3.6,0.0%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,4,Liam Murphy,29:00,10,0.769,11,4,7,36.4%,0,3,0.00,0.33,1,2,1,0,2,0.00,9,1,8,0,3,0.33,8,45.5%,45.5%,11,-,-,-,5,2,3,40.0%,6,2,4,33.3%,0.55,0,0,0,-,0.00,0,0,0,4.5,23.1%,0.0%,0.0%,0.0%,10,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,11,Josh Odunowo,21:00,8,0.800,6,3,3,50.0%,0,3,0.00,0.67,2,2,0,0,2,0.00,4,3,1,3,3,0.00,-16,50.0%,51.5%,8,-,-,-,6,3,3,50.0%,0,0,0,-,0.00,4,2,2,50.0%,0.67,0,0,0,4.4,30.0%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,12,Cameron Shockley-Okeke,04:00,2,1.000,2,1,1,50.0%,1,0,-,-,0,0,1,0,1,0.00,1,0,1,0,0,-,-7,50.0%,50.0%,2,-,-,-,2,1,1,50.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,2.7,0.0%,0.0%,0.0%,0.0%,5,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,15,Geronimo Rubio De La Rosa,37:00,24,0.857,20,9,11,45.0%,3,5,0.60,0.20,1,5,0,0,1,0.00,6,3,3,4,1,0.00,2,50.0%,55.1%,22,-,-,-,15,7,8,46.7%,5,2,3,40.0%,0.25,4,4,0,100.0%,0.20,0,0,0,14.3,17.9%,0.0%,0.0%,0.0%,34,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,20,Robbie Stankard,11:00,0,0.000,1,0,1,0.0%,0,1,0.00,1.00,1,0,0,0,1,0.00,1,0,1,0,2,0.00,-10,0.0%,0.0%,1,-,-,-,0,0,0,-,1,0,1,0.0%,1.00,0,0,0,-,0.00,0,0,0,-1.2,50.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,25,Patrick Harding,20:00,6,0.600,7,2,5,28.6%,1,2,0.50,0.00,0,2,0,0,0,0.00,11,2,9,1,2,0.00,9,28.6%,38.1%,8,-,-,-,7,2,5,28.6%,0,0,0,-,0.00,2,2,0,100.0%,0.29,0,0,0,3.9,20.0%,0.0%,0.0%,0.0%,11,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,32,Maka Ellis,17:00,2,1.000,2,1,1,50.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,0,2,0.00,-3,50.0%,50.0%,2,-,-,-,2,1,1,50.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,0.2,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,35,Noah Robledo,10:00,6,1.200,2,0,2,0.0%,0,0,-,-,0,0,1,0,1,0.00,0,0,0,3,1,1.00,-5,0.0%,64.7%,5,-,-,-,1,0,1,0.0%,1,0,1,0.0%,0.50,6,6,0,100.0%,3.00,0,0,0,4.9,0.0%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Columbia@Lehigh,11/23/2021,,Totals,-,72,0.809,62,24,38,38.7%,7,17,0.41,0.47,8,12,3,0,11,0.00,35,9,26,15,20,0.15,-,42.7%,50.2%,72,-,-,-,47,19,28,40.4%,15,5,10,33.3%,0.24,22,19,3,86.4%,0.35,0,0,0,41.1,19.1%,0.0%,0.0%,0.0%,97,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Columbia@BC,11/26/2021,0,Jaden Cooper,07:00,2,1.000,1,1,0,100.0%,0,1,0.00,0.00,0,1,0,0,0,0.00,2,0,2,0,1,0.00,4,100.0%,100.0%,1,-,-,-,1,1,0,100.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,0.9,50.0%,0.0%,0.0%,0.0%,5,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,1,Luke Bolster,12:00,0,-,0,0,0,-,2,0,-,-,0,0,0,0,0,-,1,0,1,0,0,-,-3,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,1.7,-,-,-,-,5,-,-,-,-,-,-,-,-,-
Columbia@BC,11/26/2021,3,Zavian McLean,21:00,2,0.286,6,1,5,16.7%,1,1,1.00,0.00,0,1,0,0,0,0.00,2,1,1,0,1,0.00,-8,16.7%,16.7%,6,-,-,-,3,1,2,33.3%,3,0,3,0.0%,0.50,0,0,0,-,0.00,0,0,0,-1.5,14.3%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,4,Liam Murphy,33:00,19,0.950,17,7,10,41.2%,1,2,0.50,0.00,0,0,1,0,1,0.00,4,0,4,0,1,1.00,-16,55.9%,55.9%,17,-,-,-,5,2,3,40.0%,12,5,7,41.7%,0.71,0,0,0,-,0.00,0,0,0,10.1,10.0%,0.0%,0.0%,0.0%,22,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,5,Emmanuel Onuama,08:00,2,2.000,1,1,0,100.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,0,1,0.00,-7,100.0%,100.0%,1,-,-,-,1,1,0,100.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,1.3,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,11,Josh Odunowo,30:00,4,0.444,5,2,3,40.0%,2,2,1.00,1.50,3,2,1,0,4,0.00,4,1,3,2,3,0.33,-9,40.0%,29.6%,7,-,-,-,5,2,3,40.0%,0,0,0,-,0.00,4,0,4,0.0%,0.80,0,0,0,3.2,22.2%,0.0%,0.0%,0.0%,10,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,12,Cameron Shockley-Okeke,10:00,0,0.000,1,0,1,0.0%,3,0,-,-,0,0,0,0,0,0.00,0,0,0,0,2,0.00,-6,0.0%,0.0%,1,-,-,-,0,0,0,-,1,0,1,0.0%,1.00,0,0,0,-,0.00,0,0,0,0.6,0.0%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,15,Geronimo Rubio De La Rosa,36:00,17,1.133,9,5,4,55.6%,1,3,0.33,0.67,2,3,0,0,2,0.00,3,0,3,4,2,0.00,-17,66.7%,73.0%,12,-,-,-,4,3,1,75.0%,5,2,3,40.0%,0.56,6,5,1,83.3%,0.67,0,0,0,12.1,20.0%,0.0%,0.0%,0.0%,19,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,20,Robbie Stankard,08:00,0,0.000,2,0,2,0.0%,0,0,-,-,0,0,0,0,0,0.00,2,0,2,0,0,-,5,0.0%,0.0%,2,-,-,-,2,0,2,0.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,-0.8,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,25,Patrick Harding,21:00,4,1.000,4,2,2,50.0%,2,1,2.00,2.00,2,0,0,0,2,0.00,8,2,6,3,4,0.00,-10,50.0%,45.0%,4,-,-,-,4,2,2,50.0%,0,0,0,-,0.00,1,0,1,0.0%,0.25,0,0,0,5.6,25.0%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,34,Jake Tavroff,03:00,2,2.000,1,1,0,100.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,0,2,0.00,-1,100.0%,100.0%,1,-,-,-,1,1,0,100.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,0.9,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,35,Noah Robledo,11:00,8,1.143,5,2,3,40.0%,0,0,-,-,0,0,0,0,0,0.00,1,0,1,2,0,-,3,50.0%,59.2%,7,-,-,-,2,1,1,50.0%,3,1,2,33.3%,0.60,4,3,1,75.0%,0.80,0,0,0,5.2,0.0%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Columbia@BC,11/26/2021,,Totals,-,60,0.870,52,22,30,42.3%,12,10,1.20,0.70,7,7,2,0,9,0.00,27,4,23,11,17,0.12,-,50.0%,51.2%,59,-,-,-,28,14,14,50.0%,24,8,16,33.3%,0.46,15,8,7,53.3%,0.29,0,0,0,39.3,14.5%,0.0%,0.0%,0.0%,93,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Lafayette@Columbia,11/29/2021,0,Jaden Cooper,02:00,0,0.000,0,0,0,-,0,3,0.00,0.00,0,2,1,0,1,-,1,0,1,0,0,-,-7,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,-2.0,100.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,1,Luke Bolster,16:00,3,0.750,3,1,2,33.3%,0,1,0.00,1.00,1,1,0,0,1,0.00,0,0,0,1,3,0.00,-11,33.3%,43.6%,3,-,-,-,1,1,0,100.0%,2,0,2,0.0%,0.67,1,1,0,100.0%,0.33,1,0,0,0.1,25.0%,25.0%,0.0%,0.0%,4,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,2,Ben Milstein,01:00,0,-,0,0,0,-,0,0,-,-,0,0,0,0,0,-,0,0,0,0,0,-,2,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,0.0,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Lafayette@Columbia,11/29/2021,3,Zavian McLean,29:00,3,0.333,7,1,6,14.3%,1,2,0.50,1.00,2,0,0,0,2,0.00,7,2,5,1,3,0.00,-22,14.3%,19.0%,8,-,-,-,5,1,4,20.0%,2,0,2,0.0%,0.29,2,1,1,50.0%,0.29,0,0,0,0.5,22.2%,0.0%,0.0%,0.0%,5,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,4,Liam Murphy,24:00,3,0.429,6,1,5,16.7%,0,1,0.00,0.00,0,0,0,0,0,0.00,2,0,2,0,0,-,-20,25.0%,25.0%,6,-,-,-,2,0,2,0.0%,4,1,3,25.0%,0.67,0,0,0,-,0.00,0,0,0,-1.2,14.3%,0.0%,0.0%,0.0%,3,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,11,Josh Odunowo,25:00,11,1.000,10,5,5,50.0%,0,1,0.00,0.00,0,0,1,0,1,0.00,3,3,0,1,4,0.25,-13,50.0%,52.7%,10,-,-,-,10,5,5,50.0%,0,0,0,-,0.00,1,1,0,100.0%,0.10,1,0,0,6.2,9.1%,9.1%,0.0%,0.0%,13,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,12,Cameron Shockley-Okeke,04:00,2,1.000,2,1,1,50.0%,0,0,-,-,0,0,0,0,0,0.00,1,0,1,0,0,-,-2,50.0%,50.0%,2,-,-,-,2,1,1,50.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,1.3,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,15,Geronimo Rubio De La Rosa,31:00,11,0.524,16,3,13,18.8%,2,2,1.00,0.00,0,1,0,0,0,0.00,5,1,4,3,2,0.00,-15,21.9%,30.2%,18,-,-,-,10,2,8,20.0%,6,1,5,16.7%,0.38,5,4,1,80.0%,0.31,1,0,0,1.1,9.5%,4.8%,0.0%,0.0%,20,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,20,Robbie Stankard,14:00,2,0.333,4,0,4,0.0%,1,0,-,-,0,0,0,0,0,0.00,2,0,2,2,3,0.00,4,0.0%,17.4%,6,-,-,-,1,0,1,0.0%,3,0,3,0.0%,0.75,4,2,2,50.0%,1.00,0,0,0,-1.5,0.0%,0.0%,0.0%,0.0%,5,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,25,Patrick Harding,28:00,7,1.000,4,2,2,50.0%,1,2,0.50,0.00,0,1,0,0,0,0.00,12,5,7,2,3,0.00,-14,50.0%,65.8%,5,-,-,-,4,2,2,50.0%,0,0,0,-,0.00,3,3,0,100.0%,0.75,1,0,0,8.1,28.6%,14.3%,0.0%,0.0%,9,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,34,Jake Tavroff,04:00,2,2.000,1,1,0,100.0%,0,0,-,-,0,0,0,0,0,0.00,0,0,0,1,1,0.00,-2,100.0%,69.4%,1,-,-,-,1,1,0,100.0%,0,0,0,-,0.00,1,0,1,0.0%,1.00,1,0,0,0.9,0.0%,100.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,35,Noah Robledo,21:00,6,0.667,7,2,5,28.6%,0,1,0.00,0.00,0,1,1,0,1,0.00,2,1,1,0,0,-,-15,42.9%,42.9%,7,-,-,-,3,0,3,0.0%,4,2,2,50.0%,0.57,0,0,0,-,0.00,0,0,0,2.6,11.1%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Lafayette@Columbia,11/29/2021,,Totals,-,50,0.625,60,17,43,28.3%,5,13,0.38,0.23,3,6,3,0,6,0.00,35,12,23,11,19,0.16,-,31.7%,37.0%,67,-,-,-,39,13,26,33.3%,21,4,17,19.0%,0.35,17,12,5,70.6%,0.28,5,0,0,16.1,16.3%,6.3%,0.0%,0.0%,69,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Columbia@UMBC,12/1/2021,0,Jaden Cooper,18:00,0,0.000,2,0,2,0.0%,3,1,3.00,0.00,0,1,0,0,0,0.00,4,0,4,0,2,0.00,-7,0.0%,0.0%,2,-,-,-,1,0,1,0.0%,1,0,1,0.0%,0.50,0,0,0,-,0.00,0,0,0,0.1,33.3%,0.0%,0.0%,0.0%,8,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,3,Zavian McLean,20:00,7,0.778,9,3,6,33.3%,0,0,-,-,0,0,0,0,0,0.00,3,0,3,1,2,0.00,-26,33.3%,37.1%,9,-,-,-,7,3,4,42.9%,2,0,2,0.0%,0.22,1,1,0,100.0%,0.11,1,0,0,2.0,0.0%,11.1%,0.0%,0.0%,7,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,4,Liam Murphy,39:00,14,1.077,11,5,6,45.5%,0,1,0.00,0.00,0,1,0,0,0,0.00,7,2,5,2,2,0.00,-36,54.5%,56.8%,12,-,-,-,6,3,3,50.0%,5,2,3,40.0%,0.45,3,2,1,66.7%,0.27,1,0,0,9.0,7.7%,7.7%,0.0%,0.0%,14,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,5,Emmanuel Onuama,04:00,2,0.667,1,1,0,100.0%,0,1,0.00,0.00,0,0,0,0,0,0.00,0,0,0,1,1,0.00,-4,100.0%,69.4%,1,-,-,-,1,1,0,100.0%,0,0,0,-,0.00,1,0,1,0.0%,1.00,0,0,0,-0.1,33.3%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,10,Asa Shannon,04:00,1,1.000,0,0,0,-,2,0,-,-,0,0,0,0,0,-,0,0,0,1,3,0.00,-4,-,56.8%,1,-,-,-,0,0,0,-,0,0,0,-,-,2,1,1,50.0%,-,0,0,0,0.8,0.0%,0.0%,0.0%,0.0%,5,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,11,Josh Odunowo,15:00,6,0.857,4,2,2,50.0%,0,1,0.00,0.00,0,0,0,0,0,0.00,3,2,1,2,2,0.00,-17,50.0%,52.1%,6,-,-,-,4,2,2,50.0%,0,0,0,-,0.00,4,2,2,50.0%,1.00,0,0,0,3.1,14.3%,0.0%,0.0%,0.0%,6,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,12,Cameron Shockley-Okeke,13:00,10,1.250,8,4,4,50.0%,1,0,-,-,0,0,0,0,0,0.00,0,0,0,0,3,0.00,-7,62.5%,62.5%,8,-,-,-,3,2,1,66.7%,5,2,3,40.0%,0.63,0,0,0,-,0.00,0,0,0,5.5,0.0%,0.0%,0.0%,0.0%,13,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,14,Eddie Turner III,13:00,10,0.769,9,4,5,44.4%,1,3,0.33,0.00,0,2,0,0,0,0.00,1,0,1,1,0,-,-11,50.0%,50.6%,10,-,-,-,8,3,5,37.5%,1,1,0,100.0%,0.11,2,1,1,50.0%,0.22,0,0,0,2.9,23.1%,0.0%,0.0%,0.0%,12,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,15,Geronimo Rubio De La Rosa,32:00,0,0.000,9,0,9,0.0%,1,6,0.17,0.17,1,4,0,0,1,0.00,3,0,3,2,0,-,-36,0.0%,0.0%,10,-,-,-,5,0,5,0.0%,4,0,4,0.0%,0.44,2,0,2,0.0%,0.22,0,0,0,-10.5,37.5%,0.0%,0.0%,0.0%,3,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,20,Robbie Stankard,01:00,0,-,0,0,0,-,0,0,-,-,0,0,0,0,0,-,0,0,0,0,2,0.00,-2,-,-,0,-,-,-,0,0,0,-,0,0,0,-,-,0,0,0,-,-,0,0,0,-0.8,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Columbia@UMBC,12/1/2021,25,Patrick Harding,29:00,7,0.700,6,3,3,50.0%,3,3,1.00,0.00,0,2,0,0,0,0.00,14,6,8,3,3,0.00,-26,50.0%,50.9%,7,-,-,-,6,3,3,50.0%,0,0,0,-,0.00,2,1,1,50.0%,0.33,0,0,0,8.1,30.0%,0.0%,0.0%,0.0%,14,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,34,Jake Tavroff,07:00,3,1.000,1,1,0,100.0%,0,1,0.00,0.00,0,1,0,0,0,0.00,2,1,1,1,0,-,-8,100.0%,79.8%,2,-,-,-,1,1,0,100.0%,0,0,0,-,0.00,2,1,1,50.0%,2.00,0,0,0,2.3,33.3%,0.0%,0.0%,0.0%,3,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,35,Noah Robledo,07:00,0,0.000,2,0,2,0.0%,0,0,-,-,0,0,0,0,0,0.00,1,0,1,0,0,-,-6,0.0%,0.0%,2,-,-,-,2,0,2,0.0%,0,0,0,-,0.00,0,0,0,-,0.00,0,0,0,-1.1,0.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Columbia@UMBC,12/1/2021,,Totals,-,60,0.682,62,23,39,37.1%,11,17,0.65,0.06,1,11,0,0,1,0.00,38,11,27,14,20,0.00,-,41.1%,42.6%,70,-,-,-,44,18,26,40.9%,18,5,13,27.8%,0.29,19,9,10,47.4%,0.31,2,0,0,21.3,19.3%,2.3%,0.0%,0.0%,87,-,-,-,-,-,-,-,-,0.0%
game,date,player #,Player,Min,Pts,PPP,FG Att,FG Made,FG Miss,FG%,Ast,TO,Ast/TO,STL/TO,Stl,Stl Pos,Blk,Blk FGA,STL + BLK,BLK FGA/FGA,Tot Reb,Off Reb,Def Reb,PF TKN,PF COM,BLK/Foul,+/-,eFG%,TS%,TSA,SSQ,PPS,SSM,2 FG Att,2 FG Made,2 FG Miss,2 FG%,3FG Att,3 FG Made,3 FG Miss,3 FG%,3PA/FGA,FT Att,FT Made,FT Miss,FT%,FTA/FGA,+1,Chg Tkn,Chg Com,GM SCORE,TO%,+1%,Score%,%SF,PTSc,LOW SSQ Made,LOW SSQ Miss,LOW SSQ Att,LOW SSQ % Time,HIGH SSQ Made,HIGH SSQ Miss,HIGH SSQ Att,HIGH SSQ % Time,%FT
Maine@Columbia,12/4/2021,3,Zavian McLean,04:00,0,0.000,1,0,1,0.0%,0,1,0.00,1.00,1,1,0,0,1,0.00,0,0,0,0,1,0.00,-5,0.0%,0.0%,1,-,-,-,0,0,0,-,1,0,1,0.0%,1.00,0,0,0,-,0.00,0,0,0,-1.1,50.0%,0.0%,0.0%,0.0%,0,-,-,-,-,-,-,-,-,0.0%
Maine@Columbia,12/4/2021,4,Liam Murphy,34:00,12,0.857,10,3,7,30.0%,2,1,2.00,0.00,0,0,1,0,1,0.00,6,3,3,4,2,0.50,11,40.0%,47.5%,13,-,-,-,2,1,1,50.0%,8,2,6,25.0%,0.80,6,4,2,66.7%,0.60,0,0,0,8.7,7.1%,0.0%,0.0%,0.0%,18,-,-,-,-,-,-,-,-,0.0%
Maine@Columbia,12/4/2021,11,Josh Odunowo,25:00,9,1.286,5,3,2,60.0%,1,0,-,-,0,0,0,0,0,0.00,5,2,3,3,3,0.00,2,60.0%,66.6%,7,-,-,-,5,3,2,60.0%,0,0,0,-,0.00,4,3,1,75.0%,0.80,1,0,0,8.1,0.0%,14.3%,0.0%,0.0%,12,-,-,-,-,-,-,-,-,0.0%
Maine@Columbia,12/4/2021,12,Cameron Shockley-Okeke,12:00,0,0.000,1,0,1,0.0%,1,0,-,-,0,0,0,0,0,0.00,3,0,3,2,2,0.00,-11,0.0%,0.0%,1,-,-,-,0,0,0,-,1,0,1,0.0%,1.00,0,0,0,-,0.00,0,0,0,0.1,0.0%,0.0%,0.0%,0.0%,2,-,-,-,-,-,-,-,-,0.0%
Maine@Columbia,12/4/2021,14,Eddie Turner III,28:00,8,0.571,9,4,5,44.4%,6,4,1.50,1.00,4,4,0,0,4,0.00,2,0,2,2,1,0.00,13,44.4%,40.5%,10,-,-,-,8,4,4,50.0%,1,0,1,0.0%,0.11,2,0,2,0.0%,0.22,0,0,0,6.9,28.6%,0.0%,0.0%,0.0%,26,-,-,-,-,-,-,-,-,0.0%
